label,tweetid,date,id,tweet
0,2182062353,Mon Jun 15 12:40:11 PDT 2009,MarielDolor,"I just realized, i missed the season premier pf true blood "
0,1677803227,Sat May 02 04:04:25 PDT 2009,ohmstar,@eisen at least you people had your dinner alr..wat abt us studying in lib  #awaresg
0,2328468019,Thu Jun 25 09:37:01 PDT 2009,Hollyz,@stefftsk without Holly? 
0,2283913044,Mon Jun 22 13:13:31 PDT 2009,KEHx3CEE,i wish someone would take me out causseee im bored x10 
0,2302736639,Tue Jun 23 17:13:29 PDT 2009,asterisms,Cheer me up   I am feeling gloomy about the soda covered Macbook.  At least the keys work now.. http://tinyurl.com/nlg9cl
0,2055126678,Sat Jun 06 08:44:56 PDT 2009,lamentphoenix,i need a nap. and i need my patrick wolf cd to get here. 
0,1824656164,Sun May 17 02:20:28 PDT 2009,salvo,@buge oh boy. What's happening 
0,2194131541,Tue Jun 16 09:23:10 PDT 2009,PsxMaster,"Final Fantasy XIII should only be able to play with PS3, because NO one is buying PS3, so now they don't care PS3 anymore "
0,1678931900,Sat May 02 08:06:17 PDT 2009,BreielChurch,"got an EZ 4miler in, shower,  then out for a ride on the Shadow. it's QUIET w/o the family "
0,2050455220,Fri Jun 05 18:41:57 PDT 2009,HeleneJonas,@alysforreal  i might die. honest.
0,1686285392,Sun May 03 04:43:18 PDT 2009,Pudmaniac,"My Mommy slept in today, and I wanted to play. "
0,2295312087,Tue Jun 23 07:45:51 PDT 2009,acijam,I really need to start reading my Bible more. 
0,2217225412,Wed Jun 17 20:34:02 PDT 2009,poodleballer,SYTYCD...not as impressive as last week 
0,2234484779,Thu Jun 18 23:08:37 PDT 2009,coopermoto,They're open but of course I'm in a queue 
0,1572936960,Mon Apr 20 23:05:26 PDT 2009,OTG1,@mcuban Can't complain getting the split on the road! Although I lost money on y'all today! 
0,2044127284,Fri Jun 05 08:54:35 PDT 2009,meiscute,i think its &quot;mission&quot;ary all the way...im really down....  hope i get well soon...then il rock ya ;)
0,2062830178,Sun Jun 07 00:26:36 PDT 2009,EdBrooks17,Sooooo unprepared for English! =S This exam is going to be such a nightmare 
0,2234053353,Thu Jun 18 22:20:49 PDT 2009,obiokenwa,Yesterday I had a final lunch+get-together with my classmates and teachers. After exams they all leave for their various schools. 
0,2263419996,Sun Jun 21 00:45:54 PDT 2009,so_zwitschert,"@flossa You just had to go there, didn't you "
0,1973781665,Sat May 30 11:49:24 PDT 2009,BensonDB,&lt;-- is missing carpools with @ssrohrbach. 
0,2265918951,Sun Jun 21 07:33:45 PDT 2009,emilyrathge,About to finally knuckle down to revision. 
0,1791789033,Wed May 13 21:06:33 PDT 2009,vaany2nv,sad Allison didn't win ANTM! 
0,2047937880,Fri Jun 05 14:24:35 PDT 2009,Gansiito,At work.. Ahh hope the next  4 hours go by quick 
0,2002061265,Tue Jun 02 03:00:47 PDT 2009,sidrodrigues,"@rebeccawatson Hit by a car again.  She seems to be a bit bruised, but needs another new bike. SUV driving tw@'s."
0,2060667668,Sat Jun 06 19:20:39 PDT 2009,shift_sway,has a kitty! but no home for kitty 
0,2052445464,Sat Jun 06 00:45:17 PDT 2009,AngelsInFire,@RainbowLights I just had to restart mine!!!  
0,1753575107,Sun May 10 02:19:43 PDT 2009,CountMeOut,@juantwothree u didn't happen to find my glasses when you were packing up stuff? I can't find them anywhere 
0,2070375139,Sun Jun 07 17:35:02 PDT 2009,Betheaeroplane,@mandyxclear *pouts* I wanna watch Scooby Doo with you 
0,2203872412,Wed Jun 17 00:44:40 PDT 2009,maisesface,lost my phone.  
0,2232783513,Thu Jun 18 20:23:19 PDT 2009,urbs925,@mariahcolby I'm not! I'm just trying to get her to answer first! And she's not! 
0,2183472061,Mon Jun 15 14:33:07 PDT 2009,shaketramp,UGH. LVATT. WHY WON'T YOU BE IN MY HANDS SOON ENOUGH. 
0,1752716267,Sat May 09 22:45:07 PDT 2009,kickthehobbit,"One glass of wine and I was sliiiiiiiighly tipsy.  Zed called me and was like, &quot;lol you are drunk, ilu.&quot; ONE GLASS. I am a lightweight. "
0,2237104562,Fri Jun 19 05:11:26 PDT 2009,Pink_Baby_Gal,@ronanofficial Have fun in Manchester with the Boyz!! Am so sorry to hear about last night  They dont know what they were missing! Love x
0,1824396063,Sun May 17 01:12:04 PDT 2009,TheBiffanator,@KevinNeberman I don't even know how to do that. 
0,1995437917,Mon Jun 01 13:29:27 PDT 2009,imapoopiee,The countdown begins til I'm officially an old fart 
0,1685666978,Sun May 03 01:28:00 PDT 2009,ArunBasilLal,"@vishnupsp yea man, Missing #bck5 really hard.  I am at Ma College of Engg, Kothamangalam, what do you do..?"
0,1962933618,Fri May 29 11:56:53 PDT 2009,christinababy,Trying to find someone to go to the mall with. 
0,2067876906,Sun Jun 07 13:06:47 PDT 2009,SpunkyaGobo,Not feeling so hot 
0,2055247802,Sat Jun 06 08:58:33 PDT 2009,yummygirldesign,http://twitpic.com/6qzkw - Man good friends are hard to come by...Long distance best friends  ...Almost A year since that pic.
0,1975162531,Sat May 30 14:34:40 PDT 2009,amphigouriously,My bathtub is angry at me 
0,1827364266,Sun May 17 10:33:18 PDT 2009,cazi007,@DJJoeG LB Pride is fun.  You should definitely check it out.  I'm 70 miles north of LB. Not going to make it this year 
0,2056616570,Sat Jun 06 11:28:26 PDT 2009,chloeivyrawr,@millzz123 a banana hey? i hate banana's 
0,2327083577,Thu Jun 25 07:53:54 PDT 2009,cjzlovesjonas,Gonna eat lunch soon cuz I gotta eat early cuz i have a dentist appt. ugh 
0,2251740925,Sat Jun 20 04:26:27 PDT 2009,dinahmt,Back to the lampshade for Jonny  Bad dog.
0,1990066511,Mon Jun 01 03:46:11 PDT 2009,ilovesterling,in erie its 46degrees. its 2 cold for june 1st! 
0,1977901114,Sat May 30 21:58:05 PDT 2009,vegankitten,@Afsoon Allergic to pineapple??? But its so good! That's like being allergic to cats  Terrible tragedy.
0,1986356783,Sun May 31 18:43:21 PDT 2009,LSBollinger13,"2nd marathon completed! However my phone stopped workiNg this morn, so if you've tried to reach me and haven't heard back that is why! "
0,2322704850,Wed Jun 24 23:06:32 PDT 2009,ninababes_,"back from school, had a full day today   so worn out haha"
0,2299300722,Tue Jun 23 12:45:07 PDT 2009,jessawick,"i am lucky that my parents live a quick ferry ride away from michigan. with the LCBO strike looming, it might be a dry summer for ontario "
0,1968944843,Fri May 29 22:36:44 PDT 2009,katherinehass13,feeling a little 
0,2049948052,Fri Jun 05 17:47:19 PDT 2009,WelshBluebird,I think the fact one of my close friends has cancer has just hit me 
0,2191953162,Tue Jun 16 06:15:35 PDT 2009,XpLoSiVExLMKR,@BigRed80sBaby lol..well i dont usually do this..lol..but ill take yu up on dat offer since my throat aint feelin 100 
0,1554487384,Sat Apr 18 17:07:52 PDT 2009,upscaler,Yo!   System crashed   if yur eXpecting mixes today!  Its probably not gonna happen!   Manana tho!!!!
0,2327507976,Thu Jun 25 08:26:10 PDT 2009,derntrex,Getting ready for work. Vacation ends at 1pm   this summer is going to fly by.
0,1983940680,Sun May 31 14:07:51 PDT 2009,mellywellypoo,Machine at work still broken. Boo! It's going to be a &quot;fun&quot; night.  
0,1985136485,Sun May 31 16:30:22 PDT 2009,Bstar0306,My sister just informed me that she lost &quot;the game&quot; I told her that I've been playing that game for 3 years!! &quot;I LOST!&quot; 
0,2046845909,Fri Jun 05 12:46:39 PDT 2009,TheGuinGirl,"@NASCAR_TNT well crap, that means kevin's in the back again   that's the bad part about rain, it only helps those in the lead even more "
0,1989218258,Mon Jun 01 00:45:14 PDT 2009,bet33,Ughh I'm gonna have to carry like 80 pounds of stupid textbooks tomorrow to turn them in 
0,2215305585,Wed Jun 17 17:57:41 PDT 2009,AllieBTwit,@angelzdope I'm in a pool with other applicants 
0,1685464660,Sun May 03 00:30:31 PDT 2009,masterofsegues,just got up!slept only for 3 hours and some people just couldn't stop knocking *i honestly don't know who*!now i can't get back to sleep. 
0,1881652919,Fri May 22 05:13:50 PDT 2009,Sazzzzy,@Nixster27 needle  im really hungry but my leaflet says not to eat till numness completely gone.
0,1970890732,Sat May 30 05:33:53 PDT 2009,jaylynnnnnn,Getting ready for saturday review classes 
0,2260537393,Sat Jun 20 19:22:40 PDT 2009,bekkynixon,@zacharyxbinks  I know. I desperately wanted chocolate cake &amp; icecream last night... I settled for a Milo. (Aussie hot cocoa but better.)
0,1964733171,Fri May 29 14:42:53 PDT 2009,ATX58gurl,"@DianeNeal Livin' large, huh? I've got the same hammock...no tree to hang it from "
0,2220423605,Thu Jun 18 03:02:23 PDT 2009,FrankPatris,@joycerica i really want to but i've got school to deal with 
0,2232115931,Thu Jun 18 19:28:23 PDT 2009,ClericJeriko,http://bit.ly/5NMvY  -  the emoticon cannot express how I feel....
0,1828083035,Sun May 17 12:03:09 PDT 2009,erinreina,"@Ruzzel26 Totally agree, I have two provincial exams. yay!! "
0,1956417834,Thu May 28 21:50:09 PDT 2009,whosethebitch,"Aww, you guys are gone...     Relly? What the hell am I goin to do? Sittin here drunk by myself... thats not fun. I cud masterbate, JK!!!"
0,1880759700,Fri May 22 02:24:09 PDT 2009,russiafied,"@preussenfied: Well, masih ada exam dari sekolah "
0,2051538061,Fri Jun 05 22:15:28 PDT 2009,KatisKarma13,4 acres of my favorite place to walk is gone. Burned to nothing.  This makes for an upset walker.
0,2068987359,Sun Jun 07 15:03:40 PDT 2009,B0yWonder,@KatSingsAlot my watch deceived me 
0,2068209134,Sun Jun 07 13:41:14 PDT 2009,RYF12009,DOC is the pick of the points this week with 4 - but can he catch JC who is as consistent as Jenson 
0,2216828494,Wed Jun 17 20:01:27 PDT 2009,racheltre,"@ycubic I definitely miss marching. 6 yrs down the road, nvr once got bored of it. however this yr, I no longer feel that special bond "
0,1985055615,Sun May 31 16:20:24 PDT 2009,Praetor192,going to work 
0,2065522177,Sun Jun 07 08:46:06 PDT 2009,MissScherzinger,@pcdmelodyt http://twitpic.com/6tidl - OMG! Mel I miss you in the show!  I'm sad 2!!!
0,2266704309,Sun Jun 21 08:57:53 PDT 2009,JoyceJustice,I wish I had a dad growing up  sometimes I get jealous of my children because they've got what I wanted as a child.
0,1752471356,Sat May 09 22:01:01 PDT 2009,Paigelevang,"i am bored, lazy, and stuffed. "
0,1553174012,Sat Apr 18 13:33:57 PDT 2009,crazynluv,My husband gets a nap.  I don't.  
0,2229149061,Thu Jun 18 15:20:46 PDT 2009,Steph_Dominique,@carmenchau why were there none when i was in that building EVERYDAY! 
0,1559869185,Sun Apr 19 12:15:19 PDT 2009,pinkleo,@Brenda_Dean kaylee was sick to her tummy (quite a mess really) which caused her to miss her first field day 
0,2179028588,Mon Jun 15 08:32:38 PDT 2009,dlee90,I think I'm getting a cold  head is pounding
0,2049136955,Fri Jun 05 16:21:32 PDT 2009,angel_17,My eyes are hurting! 
0,2245442261,Fri Jun 19 16:08:17 PDT 2009,masterluke103,@rlsay lol I feel pretty good about myself. It's really too bad I can't get in heaven off of works 
0,2253975069,Sat Jun 20 09:02:07 PDT 2009,Hands2Help,I can't motivate myself to do any work today    Being a business owner is tough. You just get tired sometimes...
0,1557288597,Sun Apr 19 03:10:15 PDT 2009,reginamorales,my beautiful bling watch stopped ticking... 
0,2245458958,Fri Jun 19 16:09:44 PDT 2009,provavelpravoce,que saudade que eu tava de ouvir this is halloween 
0,2252470560,Sat Jun 20 06:20:17 PDT 2009,newoldmom,"OK, fourth day without baby, she's in NY with Dad          (when is Monday?--soon I hope)"
0,2008256465,Tue Jun 02 13:51:26 PDT 2009,Essexjen,Interviewing tomorrow . . It's too hot to wear a suit 
0,2059819516,Sat Jun 06 17:42:02 PDT 2009,xpolkadotsx26,@KalebNation HEY KALEB! i have to go!! can you say goodbye to me!? i had to leave the main room 
0,2018153289,Wed Jun 03 09:31:15 PDT 2009,Hermione19,I Need New Books BADLY! 
0,2216990707,Wed Jun 17 20:14:32 PDT 2009,gdodson,Gots the bronchitis 
0,1980999224,Sun May 31 08:10:50 PDT 2009,shirleylorraine,"has just finished studying accounting for tomorrow's exam, a bit worried about it. super scared! "
0,2302493644,Tue Jun 23 16:53:19 PDT 2009,iktr2008,@thedaveywavey: wish I could tune in but I'll be in class! 
0,2199683471,Tue Jun 16 17:51:18 PDT 2009,jonw03,"hey, another storm in Florida.  This isn't getting old... "
0,2211599328,Wed Jun 17 13:03:07 PDT 2009,UTHeidi,@ecstatically @oscar519 idk...they worked! 
0,2302671329,Tue Jun 23 17:08:02 PDT 2009,ThisStarChild,"@fredharrison I have no idea what all that means but oh dear!  That's the right face, yes?! So - tell me - what can we actually do 2help"
0,2225115436,Thu Jun 18 10:19:49 PDT 2009,LeanneDude,@Michael_935 i'm pretty sure we're leaving before you get there 
0,2212448541,Wed Jun 17 14:06:27 PDT 2009,andrewbloom,i would make the worst drummer in the world. im either to late or to early. being on time isn't in my blood 
0,1970185943,Sat May 30 02:48:44 PDT 2009,jdskinner42,Why so blue panda bear? 
0,2174654806,Sun Jun 14 23:01:03 PDT 2009,marleybones,English exam tomorrow. I hate writing essays. Mine will most likely be on Macbeth. 
0,1966439404,Fri May 29 17:46:10 PDT 2009,klaudinenicole,@albertposis congratulations ! you guys finish a month earlier than we do. booo 
0,2191253204,Tue Jun 16 04:52:31 PDT 2009,twinkletash,just been dentist beack at school now 
0,2259788177,Sat Jun 20 18:09:50 PDT 2009,Lina_i_g,I'm so bad at this updating thing   can i help it if nothing interesting really happens to me? *sigh*
0,1686249215,Sun May 03 04:32:26 PDT 2009,photobobin,nursing a sinus headache 
0,2202542595,Tue Jun 16 21:58:46 PDT 2009,jenthesin,irritated with my &quot;love&quot; life   
0,2194272668,Tue Jun 16 09:34:23 PDT 2009,em_ador,hanging out at the library 
0,2295289992,Tue Jun 23 07:44:04 PDT 2009,callyyyy,why won't twitter let me block people  migraines are the worst. anyone fancy going to work for me? no? didn't think so
0,2224270139,Thu Jun 18 09:17:46 PDT 2009,matthew_h_smith,@TenaciousH i dont think chronic egg layer is going to trend 
0,1978987185,Sun May 31 01:11:17 PDT 2009,Mia322,"@elocio Thanks for the Snow Patrol! Luv them, they're here in Sept w/U2 &amp; I'm gonna miss it  so sad"
0,2054907387,Sat Jun 06 08:19:17 PDT 2009,designamour,My Canon Powershot G6 died_sob! Hurriedly ordered a G10. Hope I'm not regretting my haste...loved my G6 
0,1965400983,Fri May 29 15:51:19 PDT 2009,lennytoups,".@throwedmind210 No sun  but I can see the ocean now..I almost ran over a squirrel driving home from the store, was so foggy! Where r you?"
0,2252954588,Sat Jun 20 07:18:54 PDT 2009,RachyBloodyWire,http://twitpic.com/7wfm5 - Square heid?  Nasty Ellis 
0,2249883649,Fri Jun 19 23:13:10 PDT 2009,mWare,Hearing gunshots or fireworks every couple minutes and it's making the dog go berserk. 2AM fail 
0,2072334345,Sun Jun 07 20:49:40 PDT 2009,rainbeauxx,"@brwneyedbratbry dude! U need to text the insurance king now so he knows. Sidenote, I burnt my lip with a cigarette. "
0,2263199638,Sun Jun 21 00:11:46 PDT 2009,ellienad,Wow. Bloody Grover  punch him in the face next time- make it worth your 3 week holiday
0,2063616118,Sun Jun 07 03:23:15 PDT 2009,ohanne,@luscious_loulou well I think you lot will beat us easily yet again! Lewis is the only raw british talent we have 
0,2186388168,Mon Jun 15 18:46:04 PDT 2009,mikeira,wants to go to school but my mom told me that I should stay in the house since i have cough and cold. 
0,2203976036,Wed Jun 17 01:00:20 PDT 2009,billybofh,@AyeBloodyRight indeed - it's pretty manky today   boo 
0,2192556175,Tue Jun 16 07:12:41 PDT 2009,plankwalker,"downtown SB, coffee, sun, no surf "
0,2199431999,Tue Jun 16 17:29:36 PDT 2009,Abatip232,"@butterpecan412  I do it when I dont want to go to my friends house, it makes me feel like a bad person "
0,1835683297,Mon May 18 06:31:56 PDT 2009,condog117,man all this hot weather this weekend then i wake up to a foggy cool morning no likey 
0,1968864024,Fri May 29 22:24:24 PDT 2009,Its_Lindsay,"enjoying my 1st cocktail of many tonight...nooo, it's not ciroc   i know im sad too"
0,2052873078,Sat Jun 06 02:21:34 PDT 2009,crownroyale310,@jnicks me too  where u wanna meet?
0,2014582377,Wed Jun 03 02:00:45 PDT 2009,x_KaReN_x,Just about to go to the office. Sad to see that the sun is almost gone 
0,2235422676,Fri Jun 19 01:10:29 PDT 2009,ourladyanna,Gonna go to bed.  This is simply because I must get up at 8 tomorrow morning.  BAH.  It's already 2 AM.  &lt;3     &lt;---lol
0,2199611920,Tue Jun 16 17:45:08 PDT 2009,bhildebrando,Q burocracia 
0,2001085488,Mon Jun 01 23:47:57 PDT 2009,kerim,"@sarattouta We need a title for the new film, but we already used the best title on the last one "
0,2262126923,Sat Jun 20 21:56:10 PDT 2009,mrcentury03,another boring night of  whabs getting drunk in store for me... 
0,2258552544,Sat Jun 20 16:06:39 PDT 2009,Hollberi22,I think I ate some bad sushi 
0,1998644385,Mon Jun 01 18:53:31 PDT 2009,ladyw87,@markroxny yes. 
0,2204936115,Wed Jun 17 03:31:29 PDT 2009,katicabogar2009,I'm working on my birthday!!!  Darren's just left for London. Did I leave anything out?
0,2001818795,Tue Jun 02 02:10:49 PDT 2009,daniiidarko,hmm. i've been abandoned by everyone.  everyone went to sleep. fuck.
0,2326299543,Thu Jun 25 06:50:42 PDT 2009,CarmenGoldberg,Those days are gone...yes they are.   ♫ http://blip.fm/~8urqz
0,1967449444,Fri May 29 19:36:03 PDT 2009,VictoriaDahl,@angelajames Oh no! That's too bad. 
0,1933004539,Tue May 26 22:44:57 PDT 2009,makinitrite,"@Enamoredsoul   Song made me sad for Mike Tyson's baby girl,  she died today..choked on the treadmil "
0,2323640334,Thu Jun 25 01:07:14 PDT 2009,dlee333,@timme625 I LOVE CRAB 
0,1468829498,Tue Apr 07 03:57:18 PDT 2009,Claudlaar,"@schizdazzle actually it done it all its self. it jumped off my lap, I did try to stop it "
0,1957636980,Fri May 29 01:07:22 PDT 2009,daniellemhicks,@lisaxjbx3 Goodnight is not on the trending topics.  lol
0,1833701524,Mon May 18 00:09:35 PDT 2009,iamjackc,About to go to school nooooooo 
0,2051642106,Fri Jun 05 22:28:11 PDT 2009,grandmotherrr,dreads going outttt 
0,2198759264,Tue Jun 16 16:31:49 PDT 2009,chiathau,Having a rush morning... I bet I will need to wake up next time once my alarm beep... in stead of crawling in my bed... darn... (sigh). 
0,1563675830,Sun Apr 19 23:46:49 PDT 2009,juliarosee,Its so fucking hott i cant sleeep!! 
0,2067962640,Sun Jun 07 13:15:32 PDT 2009,Janis_09,@JessicaLaShawn JL i feel out of it like im not part of the team anymore whats up with dat!!! i dont even get updates anymore 
0,2236112318,Fri Jun 19 02:53:08 PDT 2009,ambduckett,@annaShantay lmao! sissy  what are you doing tomorrow me and you lets hanggg.
0,2188639757,Mon Jun 15 22:16:23 PDT 2009,svlove0729,wtf am i doing :/ i keep ruining everything 
0,2052754620,Sat Jun 06 01:53:48 PDT 2009,LouiseMadden,Morning Sunshines! Who has sun today? It's gray here  Just cos I aint workin' til 4.
0,2230754128,Thu Jun 18 17:33:26 PDT 2009,imkindacrazy,I'm such a dummy. Thanks @_vickie_ for coming with me  i hate my LIFE
0,1957008434,Thu May 28 23:15:52 PDT 2009,Just_Cath,@Bern_morley where are you? In Bris? I can't hear any thunder 
0,2048004390,Fri Jun 05 14:30:49 PDT 2009,matijakurnik,damn Lenny Kravitz ain't coming to Ljubljana 
0,1963860741,Fri May 29 13:21:39 PDT 2009,mrs_mcsupergirl,i looked all cute too! 
0,2243897890,Fri Jun 19 14:02:32 PDT 2009,1stSashaFierce,Ok Gotta resume cleaning!!!  But when i come back ill tell yall this stupid/crazy/funny dream i had! LOL BRB L8R!
0,1996673296,Mon Jun 01 15:29:21 PDT 2009,stellarnova,@yojotangjo it's been like this for several days now in the bra.  makes me saaaad.
0,2186061618,Mon Jun 15 18:18:01 PDT 2009,selma_m,its 2am &amp; i just cant sleeep 
0,2188971900,Mon Jun 15 22:57:41 PDT 2009,veence,I like looking at old pictures. I get super nostalgic 
0,2251846821,Sat Jun 20 04:45:23 PDT 2009,notyourcupoftea,is taking her sissy to college 
0,2053816393,Sat Jun 06 05:47:16 PDT 2009,clarasdiary,can someone send me the tweetwall link again please 
0,2216171773,Wed Jun 17 19:07:53 PDT 2009,sblakel,Man I am bored. I hate packing. I was planning on driving to SD tonight but too broke 
0,1550685132,Sat Apr 18 06:56:31 PDT 2009,jayerichards,@mrmackenzie  My grandad used to keep ferrets for catching rabbits... horrible stinking things they were too  
0,1564312297,Mon Apr 20 02:52:10 PDT 2009,alexabahou,"is pretty sick...struggling through her first assignment. South Beach in two days...come on immune system, don't do this to me. "
0,1974150151,Sat May 30 12:32:31 PDT 2009,DancingPhoenix,i have horrible blisters on both my feet. walking hurts.  i need band-aids...
0,2064505466,Sun Jun 07 06:27:10 PDT 2009,kirkgilmore,have a sore head  gonna lay up on the couch and watch a dvd...
0,1990185489,Mon Jun 01 04:08:31 PDT 2009,kreacheryl,i dunno  my head hurtsss
0,2057038620,Sat Jun 06 12:15:20 PDT 2009,DaniMehtax,"@louiiseeeeee ohhh  take me with you?! haha. :O you'd love it, its actually amazing haha, when's it out down theree?"
0,1823731355,Sat May 16 22:48:39 PDT 2009,daheavyhitter,@huchick2006 What the hell is the holdup 
0,2194837985,Tue Jun 16 10:19:42 PDT 2009,gunducci,@arpenpatel we'll miss u 
0,1977719599,Sat May 30 21:33:30 PDT 2009,xxsmASH,My brother leaves in two weeks. 
0,2282167922,Mon Jun 22 11:01:36 PDT 2009,PamelaAgar,i've lost my house keys 
0,2323053033,Wed Jun 24 23:48:46 PDT 2009,KyleAwsomePants,Not at Katey's house anymore... 
0,2031410918,Thu Jun 04 09:46:43 PDT 2009,severoon,"kung fu, the lwgend no longer continues  http://bit.ly/1aqmz2"
0,1963465314,Fri May 29 12:45:50 PDT 2009,izzlesweet11,still freakin out about missing the game!!!  #jonasnewsongs
0,1792124099,Wed May 13 22:11:28 PDT 2009,alicianospace,giant microburst  there's a tree laying right next to my house
0,2059940548,Sat Jun 06 17:56:45 PDT 2009,BrandonAriel,First time back to the gym after 4 months of drinking and smoking. Here's the pre-emptive &quot;ouch!&quot; 
0,1997631220,Mon Jun 01 17:11:08 PDT 2009,mythunder,"@Dannymcfly Danny, I'm sooo sad! Me and @milabarreto made a awesome gift for you but we couldnt give it to you in Rio last saturday! "
0,2001145720,Mon Jun 01 23:58:50 PDT 2009,oomjan,sadly i did not win an iPhone 
0,2257783950,Sat Jun 20 14:53:18 PDT 2009,davidjungwoohan,Wish work would end so I can go swimming too.. 
0,2221097740,Thu Jun 18 04:41:35 PDT 2009,adorabLe_x33,"Who are these people beside me?! I don't know, but I need someone interesting to talk at... I'm just bored... "
0,1686573221,Sun May 03 05:59:18 PDT 2009,jazzman0711,I think it will rain in a few minutes 
0,2069936816,Sun Jun 07 16:48:14 PDT 2009,RadityaIndra,"take a bath very cool on this morning, i need a warm. suddenly i miss you mom. kangen pelukan mama "
0,2192355044,Tue Jun 16 06:54:45 PDT 2009,GheTtoBlAqBaRbI,up early . been up since 5 am .... wow .. 
0,1693600239,Sun May 03 23:05:27 PDT 2009,kayde_mae,missing people really bad 
0,2033946020,Thu Jun 04 13:24:23 PDT 2009,suPEARLative5,@askandiwilltell  I didn't know
0,1881472410,Fri May 22 04:45:42 PDT 2009,little_bubbles, Laura's family just got here and she is leaving soon. NOOOOO! SOON I WILL BE LEFT WITH THE TWO MESSY PEOPLE IN THE FLAT D:
0,2323133357,Wed Jun 24 23:58:56 PDT 2009,CocoMacaroons,I could kick my ass for going to school i should have skipt school like all the others  now I'm sad because the sun is shining so bright
0,2328945402,Thu Jun 25 10:10:13 PDT 2009,Linadea,@DarkEnemy That´s good. I like this meaning better then the greek. Tried to translate the russian word. But does´nt work. 
0,2297200024,Tue Jun 23 10:08:55 PDT 2009,euphoria18,I don't wanna be @ work.... 
0,2323560972,Thu Jun 25 00:56:06 PDT 2009,Triple__V,"Going to school in about 40 minutes, having testweek this week with English and Greek tests today "
0,2229626113,Thu Jun 18 15:59:04 PDT 2009,yanezzzz,@cutiepaTHUtee you are laying out without me!?!? 
0,1976274033,Sat May 30 16:58:17 PDT 2009,arizona_aiga,Our site appears to be down  Other chapters are dealing with the same thing. Hopefully the national office will have it fixed soon...
0,1693268961,Sun May 03 22:02:16 PDT 2009,xmysteriousgirl,@TurtleBabyy just here twittering away and missing my stud shes down in Houston 4 hours away   
0,2262539837,Sat Jun 20 22:42:52 PDT 2009,mandymenegucci,To com sono. 
0,1997866632,Mon Jun 01 17:35:32 PDT 2009,ykitatequila,@JoeiBoots OH baby..i wish be with you too Boo 
0,1980820960,Sun May 31 07:45:31 PDT 2009,squidysid10,"IM SO PISSED, I MEANT TO SAY ONE TREE HILL IS NOTTTTT ON "
0,2054060907,Sat Jun 06 06:27:23 PDT 2009,NikkiAlaniz,good morning twitter! had an excellent night's sleep! Now have to get ready for work  boo
0,2263567913,Sun Jun 21 01:10:21 PDT 2009,Slopezz,"Just got home from Pak n' Save, it was a looong day and I think I temporarily misplaced my cellphone!  Good night."
0,2322916540,Wed Jun 24 23:32:05 PDT 2009,CaitlinRankin,@carebearsmiles i'm sorry to hear about your dad Carrie. 
0,2222950237,Thu Jun 18 07:39:20 PDT 2009,AdriDancer1216,Just got back from the dermotoligest. the bumps are never going away 
0,1999441150,Mon Jun 01 20:13:22 PDT 2009,shellysimmons,missed the bachelorette!! 
0,1990256700,Mon Jun 01 04:21:14 PDT 2009,lilymalcolm,@DarkGX wow i'm sorry... i came in and passed out.. and now i'm sick  soooo annoying 
0,2007467652,Tue Jun 02 12:40:58 PDT 2009,eROCKit,@_taylortrash_ no  I work Tuesday-Saturday
0,2183372522,Mon Jun 15 14:24:57 PDT 2009,LattesandLife,Sad this freak storm is stopping me from seeing BFN: Best Friend Nicole 
0,2210434773,Wed Jun 17 11:34:53 PDT 2009,prettied,@aMiracle nooooo! don't scratch it 
0,2191206397,Tue Jun 16 04:46:06 PDT 2009,toddsoulas,@zoewalker i know 
0,2066692282,Sun Jun 07 10:59:57 PDT 2009,RojanUK,@DutchGuyDotMe And there goes another institution... 
0,1986948563,Sun May 31 19:33:31 PDT 2009,khloe39,Facebook is feeling like old dial-up internet...going to bed now to get rested for Monday  ugh!
0,1469526918,Tue Apr 07 06:39:01 PDT 2009,glitchkitty,@Bash well that's me grossed out for the rest of the day  Shocking pictures.
0,2300452529,Tue Jun 23 14:09:55 PDT 2009,loveville,Yay i probably failed! Maybe not i'll find out in 4-6 weeks  that stuff was hard!
0,2232639969,Thu Jun 18 20:11:15 PDT 2009,FranMaikowsky,only i will have to wait.. 
0,1957629160,Fri May 29 01:05:54 PDT 2009,prasoonk,No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements 
0,1685941136,Sun May 03 02:54:06 PDT 2009,Emmahline,@officialashleyg http://twitpic.com/482y1 - daaaaaamn the crazy person stole MY idea  back to square one....
0,2056658149,Sat Jun 06 11:33:09 PDT 2009,reesi4u2nv,I definitly don't feel well today at alll.... I just want to crawl back into bed and sleep for the rest of the day 
0,2061923694,Sat Jun 06 21:55:27 PDT 2009,melberry75,@Shayminn i have heard of that movie. just never got to see it. 
0,1963307503,Fri May 29 12:31:33 PDT 2009,jannette2,about to go to work at 3 
0,2055365296,Sat Jun 06 09:10:58 PDT 2009,Spadesaregood,"@princessa_the1 Good morning, you on the drink again last night ? lol. Rain has arrived here. "
0,2055891983,Sat Jun 06 10:08:39 PDT 2009,Bookstorebabe21,Usually I love B&amp;N but sometimes they seriously suck. 
0,1978172290,Sat May 30 22:37:22 PDT 2009,lisacwil,40/40 for the first time. I missed Jay Z tho 
